app_id,franchise_name,steamdb_score,pub_link,dev_link
548370,NA,46.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kasedo+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Soaphog
581230,2/name Henteko Doujin,58.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Henteko+Doujin,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Yamadaya
581300,2/name Black Mirror,48.50%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=THQ+Nordic,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KING+Art
614100,NA,47.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Plug+In+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=EVERYDAYiPLAY
646960,NA,50.76%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=B-Side+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=B-Side+Games
581520,2/name Sakura,67.31%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Winged+Cloud,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Winged+Cloud
548810,NA,70.67%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=NIS+America%2C+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MAGES.+Inc.
712770,NA,73.71%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=The+Hyper+Carries%21,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=The+Hyper+Carries%21
712790,NA,57.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paradise+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MagicHouse
581760,NA,80.43%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vladimir+Maslov,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Vladimir+Maslov
712840,NA,91.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paradise+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E6%B7%B1%E7%88%AA%E8%B2%B4%E6%97%8F
549000,NA,64.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mostly+Harmless+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mostly+Harmless+Games
549080,NA,76.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Strategy+First,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Graviteam
614630,NA,69.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tiny+Titan+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tiny+Titan+Studios
745760,NA,84.16%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ithaqua+Labs,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ithaqua+Labs
352550,NA,35.45%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kalypso+Media+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Reborn+Games
549190,NA,77.77%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Big+Fish+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Big+Fish+Studios
549240,NA,65.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Whitethorn+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Whitethorn+Digital
745850,2/name KARAKARA,88.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sekai+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=calme
516480,2/name Viridino Studios,89.56%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Viridino+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Viridino+Studios
680320,NA,82.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paradise+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ONEONE1
450950,NA,79.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Doragon+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Doragon+Entertainment
549260,NA,77.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Elden+Pixels,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Elden+Pixels
680340,NA,75.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Woblyware,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Woblyware
549280,NA,50.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mardonpol+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mardonpol+Inc.
483770,NA,54.54%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Aerosoft+GmbH,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Z-Software
745960,3/name Coming-of-Age,88.12%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MoeNovel,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MoeNovel
516600,3/name Magenta Fairytales,89.36%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Magenta+Factory,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Magenta+Factory
614910,NA,82.77%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paleno+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Paleno+Games
549390,NA,64.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Stolpskott+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stolpskott+Studios
582160,2/name Assassin's Creed,84.82%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ubisoft,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ubisoft+Montreal
713260,NA,85.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E5%87%9D%E5%86%B0%E5%89%91%E6%96%A9,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E5%87%9D%E5%86%B0%E5%89%91%E6%96%A9
615010,NA,78.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Electrocosmos,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Electrocosmos
647830,NA,82.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Warner+Bros.+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=TT+Games
615180,NA,70.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Frymore,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Frymore
451340,NA,70.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Code+Horizon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Code+Horizon
647960,NA,92.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Corroding+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Corroding+Games
713530,NA,75.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ducat,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ducat
582550,NA,81.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Flamebait+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Flamebait+Games
582560,NA,86.93%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Game+Trust+,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tequila+Works
549850,NA,76.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MangaGamer,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=propeller
680980,2/name Headliner Franchise,73.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Unbound+Creations,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Unbound+Creations
549950,NA,63.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=RNC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=RNC
746570,NA,64.36%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ludo+Land,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ludo+Land
386140,NA,61.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Elushis+Music+%26+Gaming,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Elushis
746620,NA,75.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Happy+Home+Company,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ChaoYe+Liu
386200,NA,78.13%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Craig+Daversa,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Craig+Daversa
582810,NA,61.25%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nikita+Markin,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nikita+Markin
550080,NA,82.56%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Marvelous,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Meteorise
582960,NA,74.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=WayForward,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=WayForward
582980,NA,61.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Degica,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cosmo+Machia
582990,NA,68.85%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=WING+VR,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=WING+VR
517460,NA,57.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Showstorm+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=GamestormVR
583040,NA,62.28%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bliss+Brain,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CFK+Co.%2C+Ltd.
746910,NA,71.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Jakal+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Jakal+Studios
648630,NA,43.75%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Arc+System+Works,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Arc+System+Works
550340,2/name When They Cry,82.29%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MangaGamer,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=07th+Expansion
714240,2/name Walter Machado,71.79%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Walter+Machado,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Walter+Machado
681500,NA,39.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=WnMStudio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=WnMStudio
615970,NA,52.77%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Alawar+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Gamexy
484900,2/name Team17 Digital,73.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Team17+Digital+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mothership+Entertainment+LLC
386620,"2/name Cook, Serve, Delicious!",85.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vertigo+Gaming+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Vertigo+Gaming+Inc.
616000,NA,80.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Super+God,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Super+God
484930,2/name Beekyr,78.04%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KaleidoGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KaleidoGames
550470,NA,69.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gameforge+4D+GmbH,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Entwell+Co.%2C+Ltd.
517780,2/name Auroch Digital,68.99%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Auroch+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Auroch+Digital
616090,NA,37.35%,NA,NA
616110,NA,87.30%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Devolver+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Jake+Hollands
550590,NA,84.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Two+Mammoths,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Two+Mammoths
386770,NA,74.71%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=H2+Interactive+Co.%2C+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Moss+Co.%2C+Ltd.
616220,NA,35.57%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Brave+Little+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Brave+Little+Studios
747310,NA,57.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Endless+Loop+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Endless+Loop+Studios
616240,NA,51.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Paradox+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Iceflake+Studios
681780,NA,31.30%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Berdochan,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Berdochan
747340,NA,79.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Angry+Demon+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Angry+Demon+Studio
714580,NA,74.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Google+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Google+Inc.
518060,NA,72.84%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ripstone,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ripstone
518130,NA,66.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pandorica,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pandorica
550990,2/name Gamera Interactive,82.19%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gamera+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Studio+Spektar
583760,NA,85.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=EGAMER,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=EGAMER
747770,NA,57.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Shazard+G+Bansraj,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shazard+G+Bansraj
715010,NA,86.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Adamvision+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Adamvision+Studios
616740,4/name 轻文,82.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=JingtuStudio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Salvation
420180,2/name Chronicle of Innsmouth,72.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PsychoDev,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PsychoDev
584040,NA,73.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Viriver+Network+Technology+Co.%2C+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Viriver+Network+Technology+Co.%2C+Ltd.
649580,NA,69.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Dieselmine,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Dieselmine
649600,2/name Swords and Sandals,70.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=eGames.com,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Whiskeybarrel+Studios
649640,NA,77.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Big+Ant+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Big+Ant+Studios
551450,2/name MorfeoDev,81.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MorfeoDev,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MorfeoDev
649790,2/name rokaplay,50.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=rokaplay,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=bumblebee
485980,NA,83.12%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Cats+Who+Play,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cats+Who+Play
420520,2/name PLAYISM,80.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PLAYISM,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Studio+4D
584370,2/name Kongregate,70.19%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kongregate,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=22cans
453310,NA,77.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vision+Games+Publishing+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PaperSeven+LTD
453310,NA,77.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vision+Games+Publishing+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PaperSeven+LTD
453310,NA,77.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Vision+Games+Publishing+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PaperSeven+LTD
617160,NA,84.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=YGGDRAZIL+GROUP+CO.%2CLTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=YGGDRAZIL+GROUP+CO.%2CLTD
650000,2/name DOOM,55.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bethesda+Softworks,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=id+Software
650070,NA,71.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=YJM+GAMES,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=STUDIO+HG
650110,NA,57.24%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CFK+Co.%2C+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CFK+Co.%2C+Ltd.
584600,2/name Henteko Doujin,59.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Henteko+Doujin,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shindenken
682910,NA,52.14%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=EasyGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cubamano
682970,NA,32.86%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Talpel+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Talpel+Games
617440,NA,85.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Game+Ever+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Game+Ever+Studio
552030,NA,70.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=SolarLance,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=SolarLance
584800,NA,71.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Cult+Software,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cult+Software
420980,NA,83.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Dharker+Studios+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Dharker+Studio
355460,NA,44.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Innervision+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Innervision+Games
421020,7/name DiRT,75.74%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Codemasters,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Codemasters
617660,NA,84.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=SimonCreative,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Storia
650440,NA,68.82%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Crasleen+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Crasleen+Games
584930,NA,86.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Overflow,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Overflow
683280,NA,72.24%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ghostlight+LTD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Idea+Factory
650570,NA,84.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Goodwolf+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Goodwolf+Studio
552300,NA,53.98%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Shandong+Jerei+Digital+Technology+Co.%2CLTD.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shandong+Jerei+Digital+Technology+Co.%2CLTD.
585080,3/name Nacon,52.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nacon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Neopica
552350,NA,55.86%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Warped+Tales,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Warped+Tales
650670,NA,67.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Golden+Era+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cleveland+Mark+Blakemore
355790,NA,79.45%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Focus+Home+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Cyanide+Studio
585180,NA,89.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Open+Sorcery+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Abigail+Corfman
552440,4/name Croteam VR,79.25%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Devolver+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Croteam+VR
650750,NA,74.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ActaLogic,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ActaLogic
650760,2/name Phoenix Games,73.41%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Phoenix+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Heluo+Studio
683530,NA,42.98%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Droid+Riot,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ZGold
552460,5/name Croteam VR,77.54%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Devolver+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Croteam+VR
716340,NA,89.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ebi-hime,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ebi-hime
585270,NA,61.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Propeller+Labs,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Richard+Fox+-+Development
716400,NA,71.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=WISECAT,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=WISECAT
585360,NA,55.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Stereo7+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stereo7+Games
683670,NA,72.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=David+Zeiser,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Maxwell+Volz
552700,2/name FINAL FANTASY,79.07%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Square+Enix,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Square+Enix
585550,NA,77.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Back+To+Basics+Gaming,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=hyperboreanGames
